1	0.1345521366120858
2	0.3509441007040751
3	0.5138839297975775
4	0.5966442861245196
5	0.6949540005575691
6	0.7371971365638766
7	0.7716491618557418
8	0.8030572046829051
9	0.7823513291312688
10	0.85014932038293
11	0.8626968435897081
12	0.8596024848142587
13	0.8667353810210954
14	0.8573078668371767
15	0.862857300823796
16	0.874746611139457
17	0.8777994764615448
18	0.884260915018295
19	0.8794623302671922
20	0.8776910731086391
21	0.888583445583748
22	0.8868569852434147
23	0.8782830099908671
24	0.8923924268502582
25	0.8964948453608248
26	0.8934253481548824
27	0.894844793172276
28	0.891426210316094
29	0.8934086939780245
30	0.8917506685867106
31	0.8931596810242544
32	0.8916405245919763
33	0.886668230942292
34	0.892711139063974
35	0.8919762851286848
36	0.8984537430982968
37	0.898076370944588
38	0.8927770053549551
39	0.8972808006378707
40	0.8922625012010488
41	0.8946218833711106
42	0.8857498961362692
43	0.8650306748466258
44	0.8746408340858715
45	0.8638158515383889
46	0.853077070290073
47	0.8499291089540844
48	0.8583255660946324
49	0.8584056175134243
50	0.8424337827664089
51	0.8486362519452864
52	0.7658905615048432
53	0.7345377852314885
54	0.7558411658296543
55	0.805956100558221
56	0.7953554738123602
57	0.8017731242765442
58	0.7606531665422901
59	0.6995411410209925
60	0.6984844228960835
61	0.7455609075764816
62	0.769797324148894
63	0.7474231367539744
64	0.7457997968273814
65	0.76426877055948
66	0.754066118910526
67	0.787044905777454
68	0.7763945158434171
69	0.7257954605021754
70	0.7694018651516775
71	0.7564731045660462
72	0.7408022567590725
73	0.7623580227163654
74	0.7408751334044825
75	0.7456862434700016
76	0.7526844704542747
77	0.7438605687328005
78	0.733399816093145
79	0.7598633281725481
80	0.7415056275217669
81	0.754034450293716
82	0.7619150196564166
83	0.7620970999272962
84	0.7508613264427219
85	0.7477376330704614
86	0.7509280726912099
87	0.7328068574149769
88	0.7499529885829416
89	0.739217022869134
90	0.7426338662732747
91	0.7563353355117758
92	0.7256192001694445
93	0.7250792794008503
94	0.7277724633190067
95	0.7253162677035657
96	0.7285309845863479
97	0.7227754135162308
98	0.7236344710458555
99	0.7237999972965301
100	0.7208905992303464
101	0.7143188105588792
102	0.6939332157813534
103	0.6983240991517384
104	0.7039499519289362
105	0.7051732659673788
106	0.7142896377468347
107	0.7105092240724107
108	0.7130592453193038
109	0.6906640053590716
110	0.6915638000409192
111	0.6812250840170347
112	0.6683365096651238
113	0.5130595280776535
114	0.5699240119507237
115	0.5958967897447134
116	0.6134706599810272
117	0.6040752181217146
118	0.5992208424640857
119	0.604977542355527
120	0.6058624822926882
121	0.614499768852147
122	0.5954703926920895
123	0.5320846993067125
124	0.5452704618167582
125	0.503652564822991
126	0.46262793618556425
127	0.44644585439294554
128	0.4563183892111603
129	0.44529238070840127
130	0.46515700564439
131	0.4676563154269042
132	0.40942380889880564
133	0.4346876539757368
134	0.4466973638150631
135	0.4443077087708503
136	0.3198590177212973
137	0.19055446671303028
138	0.2929529999398207
139	0.19603249716540008
140	0.2098767921598677
141	0.20935539075869936
142	0.19468319008594842
143	0.18655816757082577
144	0.13876687971550772
145	0.10389464925755247
146	0.13252101724418264
147	0.1340501928301385
148	0.13623297087864017
149	0.12319615680534443
150	0.10844418475134893
